Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2012-08-29,70.0,72.2,69.01,70.8,738.631,52275.51238,70.7735153006
2012-08-28,69.3,72.7,67.0,71.92,1594.661,111864.49721,70.1493905037
2012-08-27,67.5,75.5,67.0,68.8,4249.155,305658.85631,71.9340330748
2012-08-26,67.2,67.9,66.46,67.51,1167.046,78690.36931,67.4269645841
2012-08-25,67.32,68.15,65.99,67.25,1940.426,129270.11169,66.6194493838
2012-08-24,64.51,67.0,63.51,67.0,2487.774,162386.57384,65.2738447463
2012-08-23,64.0,66.87,63.6,64.5,344.707,22166.23024,64.3045549989
2012-08-22,65.41,66.93,63.5,64.0,1048.016,67412.68391,64.3240980195
2012-08-21,64.45,68.0,63.02,65.41,1236.924,81440.20762,65.8409147369
2012-08-20,54.0,68.94,54.0,64.48,2462.458,155560.24443,63.1727503291
2012-08-19,76.93,76.93,51.11,51.11,3238.331,205906.44055,63.584124214
2012-08-18,77.0,89.49,70.0,74.21,1604.956,122864.81889,76.5533876879
2012-08-17,86.38,103.0,73.77,75.0,3481.607,316585.86325,90.9309589652
2012-08-16,83.99,86.97,83.0,85.67,2057.276,174756.94681,84.9457957075
2012-08-15,77.97,84.0,77.5,83.6,1530.46,123516.59061,80.7055333756
2012-08-14,75.6,77.98,75.5,77.1,1107.103,84790.97131,76.5881506147
2012-08-13,73.42,75.6,73.15,75.6,1140.493,84775.24511,74.3321047214
2012-08-12,72.66,74.5,72.66,73.41,455.528,33647.81397,73.8655230194
2012-08-11,73.92,73.96,72.2,73.0,387.365,28140.79197,72.6467078079
2012-08-10,70.52,74.94,70.52,72.51,904.944,65797.34478,72.7087474805
2012-08-09,69.8,75.5,69.8,70.52,1518.119,109621.33354,72.2086565941
2012-08-08,70.0,70.95,69.08,70.6,259.898,18244.88054,70.2001575233
2012-08-07,70.1,71.88,68.62,70.0,320.312,22451.26707,70.0918700205
2012-08-06,68.5,71.99,68.5,70.1,832.368,58674.46606,70.491016065
2012-08-05,70.01,70.02,66.0,68.5,915.012,62797.76011,68.6305317417
2012-08-04,71.02,72.82,68.0,70.01,1311.497,93628.91833,71.3908749543
2012-08-03,67.8,72.31,66.6,71.65,1574.745,108446.90756,68.8663291898
2012-08-02,62.0,69.88,61.0,66.2,1706.716,108608.17693,63.6357641986
2012-08-01,62.0,63.0,60.0,60.01,984.548,61028.24483,61.986053326
2012-07-31,59.0,65.01,58.5,62.48,1715.731,105223.22541,61.328509778
2012-07-30,55.4,59.2,55.4,57.5,3396.538,195507.01998,57.5606750108
2012-07-29,55.9,56.38,55.26,55.4,187.553,10416.11054,55.5368911188
2012-07-28,55.99,57.39,55.5,55.6,1044.811,59107.71463,56.5726381422
2012-07-27,55.49,56.19,55.3,56.0,770.856,42998.72615,55.7804909737
2012-07-26,54.9,55.5,54.0,55.5,749.062,41315.44145,55.1562373342
2012-07-25,54.5,55.0,53.1,55.0,973.717,52917.67794,54.3460553118
2012-07-24,54.9,55.99,54.2,55.01,831.724,46096.98765,55.4234188866
2012-07-23,54.4,56.0,51.0,54.8,781.844,42446.62198,54.2903980589
2012-07-22,55.16,56.46,54.3,54.3,505.722,27916.06069,55.2004079119
2012-07-21,53.8,57.5,52.64,56.17,965.62,53538.58543,55.4447768584
2012-07-20,57.71,57.71,50.01,53.5,1188.989,63879.35659,53.7257759239
2012-07-19,57.5,59.2,57.1,57.71,457.858,26534.14363,57.9527793115
2012-07-18,55.5,59.5,53.77,57.52,922.489,52702.96608,57.1312677766
2012-07-17,51.89,59.98,49.0,55.0,1237.169,66514.86095,53.7637630348
2012-07-16,47.71,51.98,47.71,51.89,922.941,45841.58685,49.6690328526
2012-07-15,47.5,48.6,46.72,47.28,344.08,16378.3598,47.6004411765
2012-07-14,47.7,49.7,47.5,47.5,166.909,8004.5706,47.9576931142
2012-07-13,47.88,50.0,46.29,47.1,947.711,45794.46333,48.3211267253
2012-07-12,44.6,47.89,44.6,47.89,591.459,26903.20549,45.4861714675
2012-07-11,44.43,45.5,43.55,44.41,449.258,20194.65343,44.9511270361
2012-07-10,42.5,45.5,42.5,45.5,1016.255,45373.67002,44.6479181111
2012-07-09,41.98,43.06,41.5,42.35,1028.808,43836.59614,42.6091128179
2012-07-08,41.24,42.0,41.24,42.0,626.09,26273.81405,41.9649156671
2012-07-07,40.78,42.0,40.78,42.0,593.232,24840.01446,41.8723441419
2012-07-06,40.53,41.5,40.5,40.7,500.589,20582.28115,41.1161275018
2012-07-05,40.05,41.0,40.0,41.0,791.033,32206.18821,40.7140893111
2012-07-04,40.6,40.7,39.6,40.06,393.761,15736.24487,39.9639498833
2012-07-03,40.82,40.82,39.51,40.8,401.338,16195.91138,40.3547916719
2012-07-02,40.3,41.0,40.02,40.82,370.97,15049.67572,40.5684441329
2012-07-01,40.9,40.96,40.26,40.3,110.103,4472.59931,40.6219568041
2012-06-30,40.92,41.0,40.04,40.9,414.815,16920.96464,40.7915929752
2012-06-29,40.15,40.95,39.5,40.95,448.131,18052.1167,40.2831241311
2012-06-28,40.13,40.98,40.0,40.14,193.094,7811.37587,40.4537472423
2012-06-27,40.0,40.96,38.9,40.96,624.431,25046.69327,40.1112264926
2012-06-26,38.34,40.96,38.33,40.96,623.152,24481.17178,39.2860357986
2012-06-25,38.63,39.47,38.31,39.0,251.236,9758.82392,38.8432546291
2012-06-24,39.17,39.17,38.58,38.62,664.899,25921.69975,38.985920794
2012-06-23,39.72,40.0,39.11,39.5,215.345,8459.39082,39.2829683531
2012-06-22,40.15,41.28,39.68,40.49,212.356,8535.40626,40.1938549417
2012-06-21,40.19,41.8,39.8,40.1,583.26,23831.40889,40.858980369
2012-06-20,39.2,40.2,39.2,39.68,678.676,27150.45446,40.0050310605
2012-06-19,37.4,39.89,37.4,39.31,357.081,13838.79877,38.7553489824
2012-06-18,39.0,39.0,37.02,38.25,282.209,10702.95862,37.9256459574
2012-06-17,39.99,40.22,39.0,39.0,291.508,11523.32952,39.5300627084
2012-06-16,39.95,40.89,38.5,40.4,869.233,34592.41042,39.7964762267
2012-06-15,36.92,39.96,36.16,39.96,660.332,24475.58365,37.0655725453
2012-06-14,36.04,37.0,36.04,36.93,167.407,6120.28629,36.5593212351
2012-06-13,35.5,36.98,35.2,36.04,453.998,16426.05982,36.1809078895
2012-06-12,34.76,36.0,34.74,36.0,812.187,28955.15566,35.6508484622
2012-06-11,34.55,35.44,34.54,35.44,448.308,15649.41584,34.9077327195
2012-06-10,35.39,35.75,34.3,34.5,213.358,7434.48812,34.8451340939
2012-06-09,35.64,35.9,35.14,35.39,313.644,11160.52952,35.5834306411
2012-06-08,34.65,36.0,34.61,35.6,656.026,23453.63825,35.7510803688
2012-06-07,34.77,35.3,34.5,34.62,748.174,26116.27479,34.9066858645
2012-06-06,34.64,34.9,34.24,34.28,483.603,16760.32163,34.6571911878
2012-06-05,33.65,34.9,33.63,34.19,1281.386,44221.00923,34.5102952818
2012-06-04,33.33,33.78,33.03,33.03,409.75,13685.93902,33.4007053569
2012-06-03,33.7,33.9,33.33,33.33,92.028,3082.6223,33.4965695223
2012-06-02,34.08,34.1,34.0,34.0,698.461,23748.51286,34.0012010119
2012-06-01,33.91,34.17,33.6,34.17,1018.315,34523.74924,33.902819108
2012-05-31,33.5,34.0,33.19,33.26,595.343,19996.45099,33.5881180933
2012-05-30,33.05,34.29,33.05,33.18,1098.582,36963.88199,33.6469029986
2012-05-29,33.02,35.0,32.5,33.05,2096.233,71757.43834,34.2316137281
2012-05-28,35.0,35.9,33.01,33.62,5362.908,186112.28116,34.7036125102
2012-05-27,33.4,36.0,32.04,33.73,10711.594,375696.9295,35.0738582418
2012-05-26,31.7,33.95,31.47,33.6,7698.115,255839.38521,33.2340300463
2012-05-25,31.41,31.87,31.37,31.73,334.748,10566.57033,31.5657459641
2012-05-24,31.65,31.9,31.11,31.37,81.454,2559.7312,31.4254818671
2012-05-23,30.77,32.53,30.77,31.68,1987.093,64015.04679,32.2154256444
2012-05-22,31.43,32.0,30.71,30.74,870.06,27541.04791,31.6541938602
2012-05-21,31.0,31.15,30.7,31.15,123.528,3823.93621,30.9560278641
2012-05-20,31.02,31.5,31.0,31.5,377.68,11828.12703,31.317853818
2012-05-19,30.94,32.0,30.94,31.02,611.154,19283.83986,31.5531598582
2012-05-18,30.84,31.48,30.84,30.93,288.49,8970.03583,31.0930563624
2012-05-17,31.3,31.46,30.73,31.0,116.869,3628.15446,31.0446265477
2012-05-16,31.0,31.6,30.6,31.28,468.847,14644.55907,31.235262399
2012-05-15,30.62,31.6,30.46,30.55,1227.539,38177.60991,31.100934398
2012-05-14,30.6,31.59,30.38,30.62,820.914,25469.36655,31.0256208933
2012-05-13,30.47,31.18,30.4,30.43,431.423,13256.63091,30.7276870032
2012-05-12,30.39,31.0,30.38,30.46,371.455,11377.64854,30.6299512458
2012-05-11,30.35,31.31,30.22,30.38,421.322,12867.42596,30.5405983072
2012-05-10,30.21,32.0,30.21,30.46,971.799,30427.95043,31.3109505464
2012-05-09,30.0,32.01,30.0,30.08,3060.182,96350.80979,31.4853200855
2012-05-08,30.11,30.8,29.62,30.0,311.614,9498.16574,30.48054882
2012-05-07,29.9,30.8,29.5,30.1,596.83,18080.99143,30.2950445353
2012-05-06,30.0,30.5,29.6,30.0,343.856,10304.71581,29.968114007
2012-05-05,29.68,30.64,29.67,29.89,253.564,7633.98203,30.1067266252
2012-05-04,30.0,30.64,29.61,30.0,306.373,9228.55778,30.1219682544
2012-05-03,30.0,30.65,29.56,29.9,352.775,10645.35859,30.1760572319
2012-05-02,29.3,30.5,29.2,30.0,369.336,11060.97422,29.9482699222
2012-05-01,28.58,29.4,28.54,29.0,173.498,5025.22105,28.9641439671
2012-04-30,29.0,29.48,28.51,28.54,156.105,4481.2581,28.7066916499
2012-04-29,29.11,29.11,28.61,29.09,119.44,3451.34474,28.8960544206
2012-04-28,29.98,29.99,29.0,29.14,27.25,804.6921,29.5299853211
2012-04-27,29.57,30.01,29.3,30.0,156.995,4677.82198,29.7959933756
2012-04-26,30.39,30.5,29.81,29.91,158.673,4784.86609,30.1555153681
2012-04-25,29.99,30.4,29.32,30.0,171.778,5153.18608,29.9991039598
2012-04-24,30.29,30.88,29.01,29.31,302.865,9037.26215,29.8392424017
2012-04-23,30.34,30.85,30.19,30.29,325.774,9895.3898,30.3750139667
2012-04-22,31.03,31.5,30.26,30.32,134.784,4129.55545,30.6383209431
2012-04-21,31.34,32.0,31.0,31.02,213.601,6727.91434,31.4975788503
2012-04-20,30.28,31.3,30.06,31.3,888.905,27288.50723,30.6990142141
2012-04-19,30.59,30.97,30.0,30.89,530.624,16260.36941,30.6438634702
2012-04-18,29.03,30.96,29.03,30.5,620.763,18612.90749,29.9839189675
2012-04-17,29.17,29.68,29.02,29.04,465.038,13658.53267,29.3707883442
2012-04-16,29.5,29.69,29.13,29.17,553.532,16261.21598,29.377192249
2012-04-15,29.45,29.5,29.12,29.5,253.692,7432.53716,29.2974834051
2012-04-14,28.99,29.64,28.6,29.2,299.135,8761.02382,29.2878593946
2012-04-13,29.49,29.49,28.33,28.4,95.054,2720.98647,28.6256913965
2012-04-12,29.7,29.7,28.89,29.5,126.245,3703.9082,29.3390486752
2012-04-11,29.0,29.55,28.52,29.02,208.042,6056.29476,29.1109235635
2012-04-10,29.0,29.5,29.0,29.0,216.917,6302.80412,29.0562939742
2012-04-09,29.01,29.5,28.5,29.0,49.239,1426.04035,28.9616025914
2012-04-08,28.8,29.3,28.3,29.01,102.591,2947.79346,28.7334508875
2012-04-07,30.0,30.0,28.8,28.8,249.262,7376.18063,29.5920783352
2012-04-06,29.32,30.1,29.32,30.0,265.44,7953.21484,29.96238261
2012-04-05,29.5,30.0,29.22,29.31,195.023,5785.70475,29.6667816104
2012-04-04,29.08,30.0,29.08,29.7,198.275,5913.34088,29.8239358467
2012-04-03,30.08,30.12,29.06,29.08,202.144,6010.39855,29.7332522855
2012-04-02,28.81,31.0,28.81,29.02,448.395,13294.40285,29.6488650632
2012-04-01,29.48,29.96,28.75,28.81,64.761,1879.12155,29.0162528374
2012-03-31,28.95,29.9,28.53,28.53,323.609,9489.4498,29.3238129965
2012-03-30,28.94,29.0,28.35,28.5,222.128,6399.61156,28.8104676583
2012-03-29,28.32,29.0,28.31,29.0,139.337,4018.67504,28.8414063745
2012-03-28,28.5,29.29,28.29,28.3,129.389,3730.9791,28.8353654484
2012-03-27,28.35,28.5,27.55,28.5,230.081,6486.03772,28.1902361342
2012-03-26,27.93,28.5,27.24,27.58,104.596,2911.89345,27.8394341084
2012-03-25,28.15,28.75,26.4,28.4,191.424,5302.46797,27.7001210402
2012-03-24,28.51,28.87,28.06,28.78,39.308,1120.6832,28.5103083342
2012-03-23,28.67,29.2,28.5,28.5,100.139,2876.44777,28.7245505747
2012-03-22,28.91,29.8,28.67,28.67,237.519,6911.64196,29.0993224121
2012-03-21,29.31,30.0,28.58,28.63,175.225,5142.29224,29.3467954915
2012-03-20,29.0,31.38,28.49,29.3,179.786,5238.144,29.1354387995
2012-03-19,31.91,32.19,29.0,29.0,520.946,16381.96232,31.4465651334
2012-03-18,31.8,32.19,31.5,32.0,153.648,4869.49262,31.6925219983
2012-03-17,31.86,32.52,31.8,31.8,316.6,10150.53983,32.0610860076
2012-03-16,31.5,32.2,31.5,31.86,413.83,13128.47431,31.7243174975
2012-03-15,31.45,32.28,31.25,31.46,582.792,18629.85033,31.9665512396
2012-03-14,31.6,32.65,30.3,31.6,473.488,15000.02108,31.67983366
2012-03-13,29.5,31.75,28.92,31.75,781.394,23348.41833,29.8804678946
2012-03-12,29.0,29.8,28.57,28.92,293.451,8533.39457,29.0794530262
2012-03-11,28.48,29.94,28.24,28.57,382.684,11088.0979,28.9745531561
2012-03-10,28.8,29.27,28.46,28.48,105.45,3027.7696,28.7128458985
2012-03-09,28.26,29.49,28.26,29.3,292.921,8545.6841,29.1740233715
2012-03-08,28.5,29.0,27.75,28.3,195.773,5586.9616,28.5379577368
2012-03-07,28.71,29.4,28.3,28.3,418.046,12083.46789,28.9046370256
2012-03-06,28.81,29.4,28.41,29.29,363.832,10461.62163,28.753989836
2012-03-05,28.47,29.59,28.01,29.59,180.268,5230.12442,29.0130495706
2012-03-04,27.33,28.49,27.01,28.47,89.665,2481.07179,27.6704599342
2012-03-03,28.0,28.5,27.3,27.33,61.744,1714.42923,27.7667340956
2012-03-02,28.8,28.98,26.0,28.0,331.364,9052.00764,27.3174142031
2012-03-01,28.51,29.24,28.1,28.15,197.683,5682.29583,28.7444839971
2012-02-29,27.02,29.48,26.76,29.0,100.967,2815.62595,27.8865961156
2012-02-28,28.75,30.0,28.71,29.75,121.862,3612.76935,29.6463979748
2012-02-27,29.35,29.99,28.1,29.8,101.36,2967.7855,29.2796517364
2012-02-26,29.54,30.7,28.7,30.0,247.104,7413.85074,30.0029572164
2012-02-25,29.52,31.0,29.52,30.49,90.016,2719.44534,30.2106885443
2012-02-24,30.15,31.0,28.01,29.52,332.989,10026.67223,30.1111214785
2012-02-23,27.21,30.15,27.21,30.15,379.562,10912.40935,28.750004874
2012-02-22,26.5,27.8,26.21,26.21,158.213,4267.6953,26.9743655705
2012-02-21,26.6,27.0,26.0,26.48,304.276,8052.71991,26.4651826302
2012-02-20,26.6,27.8,26.48,26.5,96.438,2585.51026,26.8100775628
2012-02-19,27.5,27.98,26.4,27.0,68.713,1834.02647,26.6911133264
2012-02-18,26.8,29.09,26.68,26.68,149.037,4099.05458,27.5036036689
2012-02-17,27.6,29.09,26.6,26.8,285.4,8021.94192,28.1077152067
2012-02-16,28.2,28.2,25.8,26.6,391.733,10467.09922,26.719983305
2012-02-15,29.0,33.0,27.5,28.2,124.028,3746.38576,30.2059676847
2012-02-14,33.02,33.02,26.1,27.06,386.436,11395.74184,29.4893380534
2012-02-13,34.0,34.0,32.05,33.02,240.268,7892.95711,32.8506380791
2012-02-12,34.46,35.09,34.0,34.0,113.273,3913.46254,34.5489440555
2012-02-11,35.5,35.79,34.41,34.45,103.694,3674.11142,35.432246996
2012-02-10,35.0,35.49,34.52,35.49,224.153,7875.49676,35.134469581
2012-02-09,33.62,35.02,33.5,35.02,203.215,7013.25914,34.5115229683
2012-02-08,33.67,35.45,33.6,34.12,479.205,16606.73115,34.654753498
2012-02-07,33.66,34.66,32.65,34.66,144.176,4827.76018,33.4851860226
2012-02-06,33.8,34.96,32.0,34.3,219.771,7263.28464,33.0493315315
2012-02-05,35.99,35.99,34.0,35.43,154.098,5356.18704,34.7583163961
2012-02-04,35.02,36.59,35.0,35.5,146.675,5184.15332,35.3444916993
2012-02-03,35.56,36.7,35.0,35.0,224.876,7956.65522,35.3824117291
2012-02-02,34.78,37.75,34.0,37.75,507.562,18161.00919,35.7808685244
2012-02-01,33.31,34.78,32.25,34.78,189.473,6446.92059,34.025537095
2012-01-31,33.9,34.77,32.85,33.25,151.136,5119.44768,33.8731187804
2012-01-30,33.92,34.88,32.51,34.88,127.791,4303.58438,33.676740772
2012-01-29,35.2,35.48,33.56,33.56,145.179,5074.69825,34.9547679072
2012-01-28,32.46,35.05,32.31,35.05,112.977,3802.25819,33.6551527302
2012-01-27,34.01,34.01,31.01,33.39,254.857,8411.74128,33.0057298014
2012-01-26,36.01,36.87,34.01,34.01,199.068,6960.62354,34.9660595374
2012-01-25,38.66,39.0,35.02,35.59,180.502,6735.94188,37.3178240684
2012-01-24,38.86,38.88,37.11,38.65,41.465,1580.34071,38.1126422284
2012-01-23,36.9,39.0,36.9,39.0,68.077,2621.26676,38.5044399724
2012-01-22,37.0,38.9,36.61,36.8,32.543,1204.2759,37.0056817134
2012-01-21,39.87,39.9,36.52,37.0,125.181,4772.68638,38.1262841805
2012-01-20,38.59,39.62,37.51,39.62,233.642,9108.02349,38.9828176869
2012-01-19,35.54,39.0,35.54,36.63,127.874,4899.16346,38.3124283279
2012-01-18,35.5,40.09,35.5,36.65,385.058,14163.45784,36.7826608978
2012-01-17,43.47,43.48,35.01,35.01,377.966,15374.78829,40.6777019362
2012-01-16,43.29,44.35,41.51,42.0,352.024,15117.42552,42.9443035702
2012-01-15,41.0,43.3,41.0,43.29,171.029,7315.09957,42.771106479
2012-01-14,40.5,42.56,40.01,42.56,476.311,19621.80852,41.1953713435
2012-01-13,42.25,42.97,41.0,41.0,241.04,10050.57652,41.6967163956
2012-01-12,43.5,44.49,41.0,42.25,315.721,13603.34589,43.0866045971
2012-01-11,40.65,44.79,40.01,43.5,268.586,11334.93251,42.2022462452
2012-01-10,40.0,41.99,38.51,40.65,246.823,9781.83108,39.6309544897
2012-01-09,43.05,44.99,39.0,40.01,320.764,13520.69368,42.1515309698
2012-01-08,42.5,45.99,42.5,44.88,496.441,22151.37752,44.6203627823
2012-01-07,41.6,43.6,40.0,42.0,334.103,14274.61977,42.7252068075
2012-01-06,43.0,46.0,39.6,41.5,585.979,25423.88245,43.3870197567
2012-01-05,34.89,42.8,32.72,42.8,931.793,35861.74341,38.4868134983
2012-01-04,30.93,35.0,30.7,32.71,490.209,15614.77289,31.8532970427
2012-01-03,32.5,35.0,29.0,30.7,617.611,19888.49828,32.2023057879
2012-01-02,33.4,35.99,31.02,31.2,249.341,8493.37278,34.0632819312
2012-01-01,28.0,33.65,28.0,33.0,467.815,14253.49849,30.4682374229
2011-12-31,26.36,30.0,25.95,29.48,426.582,11795.51358,27.6512219925
2011-12-30,25.81,26.49,25.7,26.49,100.048,2618.25463,26.1699847073
2011-12-29,26.0,26.9,25.76,25.8,160.859,4234.55868,26.324661225
2011-12-28,25.5,26.5,25.0,26.01,161.219,4167.99777,25.8530183787
2011-12-27,24.85,27.1,24.82,27.0,256.309,6625.60046,25.8500499787
2011-12-26,24.56,26.95,24.56,24.82,185.758,4730.74013,25.4672214925
2011-12-25,24.7,28.0,24.4,24.4,527.649,13644.11741,25.8583213652
2011-12-24,24.17,25.0,24.17,24.89,97.487,2405.35224,24.6735691938
2011-12-23,23.65,25.0,23.61,24.56,146.45,3597.78554,24.566647593
2011-12-22,24.71,26.01,23.6,23.6,530.163,13071.52623,24.6556742549
2011-12-21,23.88,25.49,23.88,24.71,532.259,13199.46862,24.7989580636
2011-12-20,21.5,26.5,20.85,25.39,648.346,15793.33516,24.3594240729
2011-12-19,19.88,22.8,19.3,21.49,1183.895,24560.01219,20.7450932642
2011-12-18,19.94,20.0,19.31,19.88,131.629,2584.95229,19.6381670453
2011-12-17,19.84,19.98,19.2,19.31,117.167,2302.9886,19.6556078077
2011-12-16,19.0,20.2,18.89,19.11,368.337,7259.79879,19.7096647635
2011-12-15,19.18,19.5,18.82,19.0,122.96,2365.13923,19.2350295218
2011-12-14,19.05,19.79,18.82,19.5,206.68,3959.40449,19.1571728759
2011-12-13,18.6,20.0,18.6,19.38,88.554,1725.67623,19.4872758995
2011-12-12,19.49,20.4,18.51,20.4,587.778,11508.90982,19.5803684725
2011-12-11,18.22,19.6,18.22,19.33,632.503,12101.1886,19.1322232464
2011-12-10,18.61,18.66,18.21,18.21,94.802,1737.95356,18.3324566992
2011-12-09,18.18,18.8,18.12,18.6,69.855,1287.82258,18.4356535681
2011-12-08,18.3,18.75,18.13,18.18,139.079,2563.88392,18.4347307645
2011-12-07,18.58,18.99,18.12,18.6,101.475,1905.14309,18.7745069229
2011-12-06,17.58,19.15,17.31,18.06,230.832,4302.14241,18.637547697
2011-12-05,16.7,18.56,16.67,17.3,375.367,6810.83755,18.1444760727
2011-12-04,17.1,17.4,16.6,17.35,173.139,2934.61768,16.9494896008
2011-12-03,18.27,19.0,18.0,18.0,181.081,3315.76875,18.3109699527
2011-12-02,18.2,19.48,18.2,19.0,174.706,3325.92746,19.0372824059
2011-12-01,17.5,19.42,17.0,18.2,556.507,10164.37709,18.2645988101
2011-11-30,16.16,17.68,16.16,17.68,174.977,3012.07025,17.2140924236
2011-11-29,16.0,18.49,16.0,16.11,334.666,5674.83431,16.9567100034
2011-11-28,15.3,16.0,14.6,16.0,418.764,6515.77657,15.5595432511
2011-11-27,14.42,15.45,14.4,15.4,274.754,4111.60894,14.9646918334
2011-11-26,14.51,15.44,14.35,15.26,266.855,3923.14086,14.7013953645
2011-11-25,15.11,15.44,14.5,14.51,170.804,2523.19558,14.7724618861
2011-11-24,14.5,15.59,14.5,15.59,175.004,2620.52085,14.9740625929
2011-11-23,15.0,15.48,14.81,14.81,175.814,2654.97719,15.1010567418
2011-11-22,14.45,15.06,14.45,15.0,123.931,1833.56018,14.7950083514
2011-11-21,15.0,15.0,14.26,14.45,160.069,2327.89384,14.5430648033
2011-11-20,15.01,15.5,14.5,14.62,309.342,4685.41205,15.1463818363
2011-11-19,15.23,15.23,14.38,14.41,60.914,883.13913,14.4981306432
2011-11-18,16.05,16.1,14.27,14.4,73.38,1104.24201,15.0482694195
2011-11-17,17.58,17.58,14.06,16.1,541.197,8447.96077,15.6097701392
2011-11-16,15.66,17.6,15.66,15.99,187.403,3049.90924,16.2746020074
2011-11-15,17.59,17.6,15.4,15.61,58.119,931.76718,16.0320580189
2011-11-14,19.48,19.48,15.2,15.21,558.067,9909.51843,17.7568615059
2011-11-13,19.56,20.0,19.48,19.48,111.017,2174.5793,19.5878045705
2011-11-12,18.52,20.4,18.5,20.4,131.266,2560.28769,19.5045761279
2011-11-11,18.81,20.0,18.5,18.5,67.699,1288.0741,19.0264863587
2011-11-10,19.5,19.76,18.99,18.99,97.087,1856.45014,19.1215110159
2011-11-09,19.53,20.48,19.39,19.39,57.758,1132.25863,19.6034944077
2011-11-08,19.5,20.99,19.5,20.5,140.747,2860.29593,20.3222514867
2011-11-07,19.16,19.53,19.11,19.5,57.422,1117.4358,19.4600640869
2011-11-06,19.0,20.0,19.0,20.0,42.627,816.76076,19.1606437235
2011-11-05,19.68,20.2,19.0,19.0,170.312,3359.11122,19.7232797454
2011-11-04,20.18,20.89,19.62,20.01,52.023,1054.84482,20.2765088519
2011-11-03,20.34,21.0,19.62,20.38,52.103,1051.90055,20.1888672437
2011-11-02,20.02,21.53,20.0,21.3,55.66,1142.7625,20.5311264822
2011-11-01,20.18,22.0,20.0,20.0,99.281,2043.86523,20.5866704606
2011-10-31,20.31,22.31,19.59,21.37,26.831,560.60129,20.8937903917
2011-10-30,21.18,22.84,20.25,21.99,56.712,1233.03142,21.7419844125
2011-10-29,20.0,25.01,19.99,23.01,263.205,5763.36967,21.8968852035
2011-10-28,19.8,21.36,18.23,20.47,177.923,3665.09651,20.5993407822
2011-10-27,17.5,19.5,17.12,19.5,86.205,1616.45664,18.7513095528
2011-10-26,17.81,18.0,17.03,17.03,45.325,792.4208,17.4830843905
2011-10-25,16.8,18.9,16.51,18.1,88.256,1519.20417,17.2136078
2011-10-24,20.19,21.0,16.8,16.8,136.956,2594.44221,18.9436184614
2011-10-23,22.0,22.0,19.35,20.0,77.996,1577.93331,20.2309517155
2011-10-22,17.68,22.05,16.7,22.05,109.456,2088.4027,19.0798375603
2011-10-21,15.2,17.5,15.11,17.02,32.617,537.39851,16.4760250789
2011-10-20,15.05,17.5,14.06,15.1,87.138,1348.32922,15.4734928504
2011-10-19,17.0,18.3,14.01,14.01,376.588,5779.87218,15.347998821
2011-10-18,17.87,19.46,15.5,15.5,300.532,5191.24939,17.2735329017
2011-10-17,22.4,23.68,16.0,16.0,584.093,11595.58282,19.8522886253
2011-10-16,24.62,25.49,23.0,23.0,178.795,4352.70153,24.3446490674
2011-10-15,25.5,26.5,24.62,24.65,127.469,3207.00945,25.1591324165
2011-10-14,26.11,27.0,25.5,25.5,71.216,1847.54862,25.9428867109
2011-10-13,26.86,27.8,25.7,26.1,68.879,1822.06907,26.4531870381
2011-10-12,25.2,26.6,24.8,26.6,79.141,2007.09902,25.3610520463
2011-10-11,25.81,26.95,25.0,25.2,251.96,6403.91714,25.416403953
2011-10-10,25.2,27.49,25.2,27.49,188.993,4943.87256,26.1590247258
2011-10-09,26.45,27.51,25.0,26.8,177.895,4606.69802,25.8956014503
2011-10-08,27.3,27.6,25.0,25.25,250.001,6513.3971,26.0534841861
2011-10-07,30.58,31.5,27.0,27.0,430.865,12901.62438,29.9435423625
2011-10-06,31.56,31.99,30.5,30.5,220.057,6787.97846,30.8464555093
2011-10-05,32.98,33.71,31.1,31.1,176.758,5672.67968,32.0929161905
2011-10-04,33.0,33.5,31.5,32.98,108.81,3566.42281,32.7766088595
2011-10-03,32.9,33.0,31.15,31.55,89.18,2900.12526,32.5199064813
2011-10-02,33.0,33.4,31.26,31.5,42.91,1365.8795,31.8312631088
2011-10-01,33.0,33.0,31.1,31.25,22.065,708.46956,32.108296397
2011-09-30,31.61,33.0,30.58,33.0,57.688,1837.80255,31.8576229025
2011-09-29,30.0,32.3,30.0,31.61,68.735,2137.50273,31.0977337601
2011-09-28,33.21,33.6,30.0,30.0,251.413,7923.02081,31.5139663025
2011-09-27,32.1,34.8,32.0,32.25,111.971,3643.19354,32.536938493
2011-09-26,35.01,35.55,31.9,33.58,301.944,10249.23219,33.9441492131
2011-09-25,35.0,36.0,34.52,35.5,65.215,2280.03142,34.9617637047
2011-09-24,36.6,37.48,34.51,34.7,367.334,13426.23469,36.5504818231
2011-09-23,37.31,38.0,35.99,37.41,71.283,2669.4805,37.4490481601
2011-09-22,35.01,39.81,35.01,37.59,84.745,3155.07665,37.2302395422
2011-09-21,39.01,40.8,35.0,35.01,206.303,7723.31214,37.4367417827
2011-09-20,36.97,41.01,35.75,39.0,169.77,6534.82582,38.4922296048
2011-09-19,34.98,36.0,33.51,36.0,127.584,4414.25657,34.5988256364
2011-09-18,32.0,34.98,32.0,33.58,113.62,3810.0368,33.533152614
2011-09-17,33.06,34.36,32.21,32.23,116.065,3792.36485,32.6744914488
2011-09-16,32.11,34.96,31.07,32.16,148.538,4826.08202,32.4905547402
